config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,t_eff,seq_len,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,baseline_interp_W,P_delta_ABAB_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
5226360caf0139cc,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 480, ""kernel_size"": [1, 1], ""out_channels"": 20, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 480, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1920}], 'kwargs': {}}","[[1, 480, 1, 1]]","[""torch.float32""]",9600,40480,1,1,2.54,31078,0.0644,2.7564,1.900839,0.833378,1.923023,0.122325,59.3,56.5,1800,2100,455,False,,
ad5c50cb6aaf5a35,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 20, ""kernel_size"": [1, 1], ""out_channels"": 480, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 20, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 80}], 'kwargs': {}}","[[1, 20, 1, 1]]","[""torch.float32""]",9600,42320,1,1,2.538,31318,0.0639,2.754257,1.898696,0.805571,1.948687,0.121251,56.0,56.5,1800,1900,468,False,,
702ae99535d0a2c1,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 20, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 80}], 'kwargs': {}}","[[1, 20, 1, 1]]","[""torch.float32""]",20,160,1,1,2.543,53766,0.0372,2.548638,1.693076,0.81034,1.738298,0.062979,55.4,56.0,1500,2100,422,False,,
897a2b3b0f1d037a,Sigmoid,"{""class"": ""Sigmoid""}","{'args': [{'k': 'tensor', 'shape': [1, 480, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1920}], 'kwargs': {}}","[[1, 480, 1, 1]]","[""torch.float32""]",,3840,1,1,2.539,48520,0.0412,2.561336,1.705774,0.786894,1.774442,0.070311,56.0,54.3,1700,2200,403,False,,
7f0614fee350ecb7,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 480, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3072000}], 'kwargs': {}}","[[1, 480, 40, 40]]","[""torch.float32""]",61440000,3737600,1600,1600,2.543,605,3.3069,5.012173,4.156611,0.801757,4.210416,13.745576,55.4,57.6,2400,2200,298,False,,
d5b933d3bbb0b7c8,StochasticDepth,"{""class"": ""StochasticDepth""}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}","[[1, 80, 40, 40]]","[""torch.float32""]",,1024000,1,1,2.541,124160,0.0161,2.680733,1.825171,0.757613,1.92312,0.0294,58.7,54.9,1600,2200,53,False,,
bda5010fbe6de82c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 480, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [5, 5], ""out_channels"": 480, ""padding"": [2, 2], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 480, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3072000}], 'kwargs': {}}","[[1, 480, 40, 40]]","[""torch.float32""]",19200000,6192000,1600,1600,2.541,375,5.3388,4.460575,3.605013,0.819097,3.641478,19.246501,54.9,55.4,2400,2200,273,False,,
5eed39565fe3dd1d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 480, ""kernel_size"": [1, 1], ""out_channels"": 112, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 480, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3072000}], 'kwargs': {}}","[[1, 480, 40, 40]]","[""torch.float32""]",86016000,4003840,1600,1600,2.544,477,4.1963,5.405524,4.549963,0.868539,4.536986,19.093109,57.6,57.1,2400,2300,304,False,,
80bc838744cedb95,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 112, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 716800}], 'kwargs': {}}","[[1, 112, 40, 40]]","[""torch.float32""]",358400,1434496,1600,1600,2.541,14417,0.1387,5.319844,4.464282,0.844776,4.475068,0.619317,57.6,57.6,1600,2300,307,False,,
29f4a9438d24eed6,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 112, ""kernel_size"": [1, 1], ""out_channels"": 672, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 112, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 716800}], 'kwargs': {}}","[[1, 112, 40, 40]]","[""torch.float32""]",120422400,5318656,1600,1600,2.543,313,6.3928,5.038674,4.183112,0.842984,4.19569,26.741672,58.2,57.1,2300,2200,285,False,,
f3d470d79479a473,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","{'args': [{'k': 'tensor', 'shape': [1, 672, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4300800}], 'kwargs': {}}","[[1, 672, 40, 40]]","[""torch.float32""]",2150400,8606976,1600,1600,2.545,1447,1.3826,5.182273,4.326711,0.869941,4.312332,5.982304,58.7,57.6,2400,2000,274,False,,
a1b63ffd02b16423,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 672, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4300800}], 'kwargs': {}}","[[1, 672, 40, 40]]","[""torch.float32""]",1075200,8601600,1600,1600,2.541,1129,1.7716,5.4315,4.575938,0.84471,4.58679,8.106946,58.2,58.2,2000,2200,278,False,,
f85003cdd91a7a28,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 672, ""has_bias"": false, ""in_channels"": 672, ""kernel_size"": [5, 5], ""out_channels"": 672, ""padding"": [2, 2], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 672, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4300800}], 'kwargs': {}}","[[1, 672, 40, 40]]","[""torch.float32""]",26880000,8668800,1600,1600,2.547,246,8.1554,4.438655,3.583093,0.834495,3.604159,29.221393,59.3,57.1,2400,2300,279,False,,
7e26357f0a28620e,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","{'args': [{'k': 'tensor', 'shape': [1, 672, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4300800}], 'kwargs': {}}","[[1, 672, 40, 40]]","[""torch.float32""]",,4303488,1,1,2.543,17147,0.1166,5.016397,4.160835,0.845781,4.170616,0.485304,57.6,59.3,1800,2400,347,False,,
224787c3b09c1682,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 672, ""kernel_size"": [1, 1], ""out_channels"": 28, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 672, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2688}], 'kwargs': {}}","[[1, 672, 1, 1]]","[""torch.float32""]",18816,78176,1,1,2.545,29802,0.0671,2.799437,1.943875,0.801525,1.997912,0.130453,59.3,55.4,1600,2200,464,False,,
23f49fa942510f94,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 28, ""kernel_size"": [1, 1], ""out_channels"": 672, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 28, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 112}], 'kwargs': {}}","[[1, 28, 1, 1]]","[""torch.float32""]",18816,80752,1,1,2.541,29522,0.0677,2.794497,1.938935,0.820114,1.974384,0.131357,55.4,54.9,2200,2300,444,False,,
4a31d703fa79c2d6,SiLU,"{""class"": ""SiLU""}","{'args': [{'k': 'tensor', 'shape': [1, 28, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 112}], 'kwargs': {}}","[[1, 28, 1, 1]]","[""torch.float32""]",28,224,1,1,2.545,52871,0.0378,2.555557,1.699996,0.76699,1.788567,0.064307,57.1,54.3,1700,2400,416,False,,
36f2cc2e1cf696a1,Sigmoid,"{""class"": ""Sigmoid""}","{'args': [{'k': 'tensor', 'shape': [1, 672, 1, 1], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2688}], 'kwargs': {}}","[[1, 672, 1, 1]]","[""torch.float32""]",,5376,1,1,2.542,48072,0.0416,2.638148,1.782586,0.80169,1.836458,0.074162,54.9,54.3,1700,2300,466,False,,
