t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
217523.32892402774,60.9,2400,327680,0.097593,0.06050766,0.1883545,0.1434617,0.0009804,0.1893304,0.446976,3.93813,0.0,6.105e-05,0.00286935,0.013431,3.645955,3.319313,1.805126,1.107325,0.6032961,1.102929,0.8018308,0.928888,3.318678,3.312268,0.8014645,4.9044,4.89904,0.0
222580.6781310239,58.2,2300,327680,0.09661707,0.09856894,0.2137287,0.01659081,0.0,0.1893304,0.3503589,2.96476,0.0,0.0,0.0029304,0.0131868,3.658018,3.320241,1.804638,1.113918,0.6065928,1.102929,0.8043948,0.928888,3.317762,3.311352,0.8002922,4.94594,4.93924,0.0
227636.63400203222,55.4,2000,327680,0.00097593,0.06148359,0.1688359,0.01268709,0.0,0.1893304,0.3464552,0.91979,0.0,0.0,0.003663,0.0135531,3.709984,3.318385,1.80415,1.10879,0.6106221,1.104394,0.8051274,0.7225879,3.318678,3.312268,0.8008783,5.03036,5.02634,0.0
232715.20976704778,57.6,2300,327680,0.00097593,0.05367615,0.1766433,0.03318162,0.0,0.1883545,0.3640219,2.80402,0.0,0.0,0.00286935,0.0131868,3.683073,3.318385,1.804638,1.11172,0.600732,1.110622,0.802197,0.9280821,3.318678,3.311352,0.8008783,4.958,4.96336,0.0
237770.97828901606,57.6,2400,327680,0.01463895,0.05465208,0.1746915,0.0097593,0.0,0.1893304,0.3474311,2.93797,0.0,0.0,0.0039072,0.0131868,3.682145,3.320241,1.803661,1.10879,0.6058602,1.109156,0.8032959,0.9280821,3.319594,3.312268,0.8011714,4.96336,4.96336,0.0
242941.46200601244,56.5,1500,327680,0.0,0.05562801,0.1717637,0.00487965,0.0,0.1893304,0.3445033,1.13411,0.0,0.0,0.0032967,0.013431,3.708128,3.318385,1.803173,1.11282,0.611721,1.103662,0.8010981,0.8187538,3.318678,3.311352,0.8017574,5.03304,5.02634,0.0
247996.35270505678,63.1,2400,327680,0.00390372,0.05367615,0.181523,0.03806127,0.0,0.1893304,0.3689016,6.08133,0.0,0.0002442,0.00311355,0.0130647,3.618116,3.317457,1.804638,1.111354,0.6047613,1.104394,0.8025633,0.928888,3.320509,3.311352,0.8011714,4.83472,4.82802,0.0
253059.53006603522,58.2,2400,327680,0.00390372,0.05562801,0.1795711,0.16786,0.0088236,0.1893304,0.4284333,5.36693,0.0,0.0002442,0.00311355,0.0130647,3.623684,3.318385,1.80415,1.107325,0.6018309,1.110622,0.802197,0.9294252,3.316846,3.312268,0.8008783,4.8508,4.84142,0.0
258123.99813800585,61.5,1600,327680,0.1337024,0.05367615,0.1688359,0.01073523,0.0,0.1883545,0.3464552,1.05374,0.0,0.0,0.0035409,0.0130647,3.688641,3.317457,1.805126,1.106959,0.6076917,1.102929,0.8043948,0.7225879,3.319594,3.312268,0.8017574,5.01696,5.01026,0.0
263181.9910320337,60.4,2400,327680,0.1014967,0.05270022,0.1785952,0.01268709,0.0,0.1873786,0.3542626,6.50997,0.0,0.0004884,0.00286935,0.013431,3.599557,3.316529,1.803173,1.115017,0.604395,1.107691,0.802197,0.9286194,3.316846,3.310436,0.8014645,4.84276,4.86018,0.0
268241.5570790181,54.9,1500,327680,0.09856894,0.05172429,0.1707878,0.01171116,0.0,0.1893304,0.3425514,1.14304,0.0,0.0,0.0039072,0.0130647,3.689569,3.317457,1.803173,1.107325,0.6106221,1.108424,0.8040285,0.8187538,3.316846,3.313183,0.8014645,5.0116,5.00222,0.0
273293.92608400667,56.5,2300,327680,0.1014967,0.05172429,0.181523,0.04391685,0.0,0.1912823,0.3464552,2.87546,0.0,0.0,0.00311355,0.0139194,3.66173,3.319313,1.804638,1.106959,0.6010983,1.107691,0.8029296,0.9283507,3.318678,3.311352,0.8005854,4.94996,4.9446,0.0
278352.5615670369,59.3,2400,327680,0.00097593,0.05367615,0.1981138,0.2166565,0.0083334,0.1893304,0.3854924,4.41142,0.0001221,6.105e-05,0.0031746,0.013431,3.60698,3.316529,1.803173,1.106226,0.604395,1.103662,0.8025633,0.9286194,3.317762,3.314099,0.8005854,4.89636,4.88698,0.0
283406.87064803205,56.0,1600,327680,0.00195186,0.05465208,0.166884,0.00683151,0.0,0.1883545,0.3425514,0.95551,0.0,0.0,0.0030525,0.0131868,3.710912,3.319313,1.80415,1.11282,0.6098895,1.107691,0.8043948,0.7225879,3.317762,3.313183,0.8005854,5.03304,5.03572,0.0
288464.35782901244,61.5,2400,327680,0.112232,0.06148359,0.1873786,0.01268709,0.0,0.1893304,0.363046,4.09887,0.0,0.0,0.00335775,0.013431,3.607908,3.318385,1.805126,1.109156,0.600732,1.104394,0.802197,0.9304997,3.317762,3.311352,0.8014645,4.84544,4.80926,0.0
293521.0748700192,61.5,2400,327680,0.0,0.05465208,0.1805471,0.08490592,0.002451,0.1873786,0.375733,5.94738,0.0,0.0002442,0.00347985,0.0131868,3.621828,3.317457,1.802684,1.110988,0.604395,1.108058,0.8087904,0.9283507,3.317762,3.310436,0.8014645,4.84544,4.84678,0.0
298596.5710650198,60.4,1600,327680,0.00390372,0.05367615,0.16786,0.00487965,0.0,0.1873786,0.3435274,1.00909,0.0,0.0,0.0034188,0.013431,3.7072,3.318385,1.804638,1.107325,0.6120873,1.102929,0.8043948,0.7225879,3.318678,3.311352,0.8005854,5.02634,5.02902,0.0
