path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
features,dcd6682ae05f2862,Sequential,"{""class"": ""Sequential""}","[[1, 3, 640, 640]]","[""torch.float32""]","[[1, 1280, 20, 20]]",features,forward,False,4007548,,22993392,,1,1,25,836.5319,834.8335,7.1951
features.0,f517dbab8b81babe,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 3, 640, 640]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.0,forward,False,928,,18026112,,1,1,25,40.6051,40.7257,2.2837
features.0.0,a9bb1e98ac88ec03,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 3, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 3, 640, 640]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.0.0,forward,True,864,88473600,18025856,4.9081,409600,409600,25,30.9484,30.8933,2.0041
features.0.1,c6602be82708be8e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.0.1,forward,True,64,6553600,26214656,0.25,102400,102400,25,4.2869,4.2887,0.1689
features.0.2,2afadff0d2cee965,SiLU,"{""class"": ""SiLU""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.0.2,forward,True,0,3276800,26214400,0.125,102400,102400,25,5.1251,4.808,1.0445
features.1,91e75a4a733e3b2c,Sequential,"{""class"": ""Sequential""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",features.1,forward,False,1448,,19666592,,1,1,25,74.5957,74.6382,2.2209
features.1.0,07678f2fde8c0a20,MBConv,"{""class"": ""MBConv""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",features.1.0,forward,False,1448,,19666592,,1,1,25,74.5582,74.602,2.2206
features.1.0.block,91e75a4a733e3b2c,Sequential,"{""class"": ""Sequential""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",features.1.0.block,forward,False,1448,,19666592,,1,1,25,74.5224,74.5605,2.2199
features.1.0.block.0,baeeaded243cac2b,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.1.0.block.0,forward,False,352,,26215808,,1,1,25,46.0781,46.119,2.0038
features.1.0.block.0.0,d0271fdeca2794c6,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 32, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.1.0.block.0.0,forward,True,288,29491200,26215552,1.125,102400,102400,25,36.8037,36.9375,1.8024
features.1.0.block.0.1,c6602be82708be8e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.1.0.block.0.1,forward,True,64,6553600,26214656,0.25,102400,102400,25,4.0924,4.0543,0.2105
features.1.0.block.0.2,2afadff0d2cee965,SiLU,"{""class"": ""SiLU""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.1.0.block.0.2,forward,True,0,3276800,26214400,0.125,102400,102400,25,4.9257,4.7232,0.6082
features.1.0.block.1,e1ce1f6d4ae10f90,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 320, 320]]",features.1.0.block.1,forward,False,552,,26216608,,1,1,25,6.3647,6.3427,0.3796
features.1.0.block.1.avgpool,6d0c67d272b90ac4,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 32, 1, 1]]",features.1.0.block.1.avgpool,forward,True,0,,13107328,,1,1,25,1.8796,1.8436,0.2848
features.1.0.block.1.fc1,28b323632a346b5b,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 32, ""kernel_size"": [1, 1], ""out_channels"": 8, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 32, 1, 1]]","[""torch.float32""]","[[1, 8, 1, 1]]",features.1.0.block.1.fc1,forward,True,264,256,1216,0.2105,1,1,25,0.0968,0.0976,0.0054
features.1.0.block.1.fc2,cf667f53a4b0d63c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 8, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 8, 1, 1]]","[""torch.float32""]","[[1, 32, 1, 1]]",features.1.0.block.1.fc2,forward,True,288,256,1312,0.1951,1,1,25,0.0471,0.0443,0.0126
features.1.0.block.1.activation,316475918a723cf1,SiLU,"{""class"": ""SiLU""}","[[1, 8, 1, 1]]","[""torch.float32""]","[[1, 8, 1, 1]]",features.1.0.block.1.activation,forward,True,0,8,64,0.125,1,1,25,0.023,0.0221,0.0039
features.1.0.block.1.scale_activation,ae8d15f59a43e60a,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 32, 1, 1]]","[""torch.float32""]","[[1, 32, 1, 1]]",features.1.0.block.1.scale_activation,forward,True,0,,256,,1,1,25,0.0255,0.0196,0.0189
features.1.0.block.2,baeeaded243cac2b,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",features.1.0.block.2,forward,False,544,,19662976,,1,1,25,21.8412,21.7383,0.823
features.1.0.block.2.0,f77192efdad9267c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [1, 1], ""out_channels"": 16, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 32, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",features.1.0.block.2.0,forward,True,512,52428800,19662848,2.6664,102400,102400,25,19.6377,19.7324,0.6902
features.1.0.block.2.1,aeff90b1aadb13c6,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",features.1.0.block.2.1,forward,True,32,3276800,13107328,0.25,102400,102400,25,2.0598,1.9896,0.2432
features.2,72c52f6836ab473c,Sequential,"{""class"": ""Sequential""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2,forward,False,16714,,9078056,,1,1,25,344.5036,345.5869,3.4756
features.2.0,db81efc21a3a5225,MBConv,"{""class"": ""MBConv""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.0,forward,False,6004,,9035216,,1,1,25,209.8862,209.9457,3.1805
features.2.0.block,72c52f6836ab473c,Sequential,"{""class"": ""Sequential""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.0.block,forward,False,6004,,9035216,,1,1,25,209.8515,209.9144,3.1805
features.2.0.block.0,ef7020fc350d178c,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 96, 320, 320]]",features.2.0.block.0,forward,False,1728,,45882112,,1,1,25,134.6598,134.6338,1.3883
features.2.0.block.0.0,1b4425422efd1ea1,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 96, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 96, 320, 320]]",features.2.0.block.0.0,forward,True,1536,157286400,45881344,3.4281,102400,102400,25,106.733,106.9477,1.2576
features.2.0.block.0.1,788c584315b443c3,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 96, 320, 320]]","[""torch.float32""]","[[1, 96, 320, 320]]",features.2.0.block.0.1,forward,True,192,19660800,78643968,0.25,102400,102400,25,13.2698,13.243,0.3583
features.2.0.block.0.2,ec74affeb44a1e5e,SiLU,"{""class"": ""SiLU""}","[[1, 96, 320, 320]]","[""torch.float32""]","[[1, 96, 320, 320]]",features.2.0.block.0.2,forward,True,0,9830400,78643200,0.125,102400,102400,25,14.3991,14.2726,0.702
features.2.0.block.1,90839477a6075ec9,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 96, 320, 320]]","[""torch.float32""]","[[1, 96, 160, 160]]",features.2.0.block.1,forward,False,1056,,49156224,,1,1,25,54.6158,54.7684,1.091
features.2.0.block.1.0,edbd1b24ab8ebef0,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 96, ""has_bias"": false, ""in_channels"": 96, ""kernel_size"": [3, 3], ""out_channels"": 96, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 96, 320, 320]]","[""torch.float32""]","[[1, 96, 160, 160]]",features.2.0.block.1.0,forward,True,864,22118400,49155456,0.45,102400,102400,25,47.7193,48.07,0.8824
features.2.0.block.1.1,6927f49d645010ff,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 96, 160, 160]]","[""torch.float32""]","[[1, 96, 160, 160]]",features.2.0.block.1.1,forward,True,192,4915200,19661568,0.25,25600,25600,25,3.134,3.1108,0.1715
features.2.0.block.1.2,6b99b668e83b4443,SiLU,"{""class"": ""SiLU""}","[[1, 96, 160, 160]]","[""torch.float32""]","[[1, 96, 160, 160]]",features.2.0.block.1.2,forward,True,0,2457600,19660800,0.125,25600,25600,25,3.5131,3.2994,0.5751
features.2.0.block.2,cb1060812d26cb03,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 96, 160, 160]]","[""torch.float32""]","[[1, 96, 160, 160]]",features.2.0.block.2,forward,False,868,,19664272,,1,1,25,5.2145,5.1874,0.2125
features.2.0.block.2.avgpool,f2b56f4ac18bb4c8,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 96, 160, 160]]","[""torch.float32""]","[[1, 96, 1, 1]]",features.2.0.block.2.avgpool,forward,True,0,,9830784,,1,1,25,1.698,1.8228,0.3159
features.2.0.block.2.fc1,e82ab22bf453702a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 4, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 96, 1, 1]]","[""torch.float32""]","[[1, 4, 1, 1]]",features.2.0.block.2.fc1,forward,True,388,384,1952,0.1967,1,1,25,0.1014,0.1066,0.0116
features.2.0.block.2.fc2,a6e4e6fbcf83f426,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 4, ""kernel_size"": [1, 1], ""out_channels"": 96, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 4, 1, 1]]","[""torch.float32""]","[[1, 96, 1, 1]]",features.2.0.block.2.fc2,forward,True,480,384,2320,0.1655,1,1,25,0.0903,0.0384,0.1731
features.2.0.block.2.activation,9c35a2e70d6cc3c0,SiLU,"{""class"": ""SiLU""}","[[1, 4, 1, 1]]","[""torch.float32""]","[[1, 4, 1, 1]]",features.2.0.block.2.activation,forward,True,0,4,32,0.125,1,1,25,0.0516,0.0223,0.0827
features.2.0.block.2.scale_activation,e8df886c35d87f69,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 96, 1, 1]]","[""torch.float32""]","[[1, 96, 1, 1]]",features.2.0.block.2.scale_activation,forward,True,0,,768,,1,1,25,0.0226,0.0188,0.0118
features.2.0.block.3,214f1b65b8e6b274,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 96, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.0.block.3,forward,False,2352,,12297408,,1,1,25,14.9722,14.7134,1.7741
features.2.0.block.3.0,3293ae7edab42c19,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 24, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 96, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.0.block.3.0,forward,True,2304,58982400,12297216,4.7964,25600,25600,25,14.0786,13.6148,1.674
features.2.0.block.3.1,7b82b4258996c576,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.0.block.3.1,forward,True,48,1228800,4915392,0.25,25600,25600,25,0.7216,0.5699,0.2768
features.2.1,ec9e14b2522a315f,MBConv,"{""class"": ""MBConv""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.1,forward,False,10710,,4958040,,1,1,25,134.4724,133.7499,1.8705
features.2.1.block,78914180739f6d06,Sequential,"{""class"": ""Sequential""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.1.block,forward,False,10710,,4958040,,1,1,25,133.3498,132.6774,1.8485
features.2.1.block.0,b6d1ca0868ee25ea,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.0,forward,False,3744,,17218176,,1,1,25,48.4879,48.5379,0.9608
features.2.1.block.0.0,ecca1b61a0f1b0ea,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 24, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.0.0,forward,True,3456,88473600,17217024,5.1387,25600,25600,25,38.2538,38.377,0.7437
features.2.1.block.0.1,3f606d394327f9a1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.0.1,forward,True,288,7372800,29492352,0.25,25600,25600,25,4.5911,4.4693,0.2922
features.2.1.block.0.2,cd6de08d582240a9,SiLU,"{""class"": ""SiLU""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.0.2,forward,True,0,3686400,29491200,0.125,25600,25600,25,5.4021,5.3542,0.4465
features.2.1.block.1,f15489a43557a71a,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.1,forward,False,1584,,29497536,,1,1,25,57.9167,58.322,1.3296
features.2.1.block.1.0,d0204d2034f7cc67,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 144, ""has_bias"": false, ""in_channels"": 144, ""kernel_size"": [3, 3], ""out_channels"": 144, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.1.0,forward,True,1296,33177600,29496384,1.1248,25600,25600,25,45.9529,46.1726,1.1623
features.2.1.block.1.1,3f606d394327f9a1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.1.1,forward,True,288,7372800,29492352,0.25,25600,25600,25,4.6483,4.5802,0.2495
features.2.1.block.1.2,cd6de08d582240a9,SiLU,"{""class"": ""SiLU""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.1.2,forward,True,0,3686400,29491200,0.125,25600,25600,25,5.3614,5.399,0.5001
features.2.1.block.2,00722bef82ca69fc,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.2.1.block.2,forward,False,1878,,29498712,,1,1,25,7.0169,6.9949,0.284
features.2.1.block.2.avgpool,56b7cdef361789aa,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.2.1.block.2.avgpool,forward,True,0,,14746176,,1,1,25,1.729,1.6812,0.1383
features.2.1.block.2.fc1,bcda35dea30bc387,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 144, ""kernel_size"": [1, 1], ""out_channels"": 6, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 144, 1, 1]]","[""torch.float32""]","[[1, 6, 1, 1]]",features.2.1.block.2.fc1,forward,True,870,864,4080,0.2118,1,1,25,0.0945,0.0943,0.0029
features.2.1.block.2.fc2,83011fe8969ae221,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 6, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 6, 1, 1]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.2.1.block.2.fc2,forward,True,1008,864,4632,0.1865,1,1,25,0.0455,0.0415,0.0115
features.2.1.block.2.activation,8d02e85b6aa85f88,SiLU,"{""class"": ""SiLU""}","[[1, 6, 1, 1]]","[""torch.float32""]","[[1, 6, 1, 1]]",features.2.1.block.2.activation,forward,True,0,6,48,0.125,1,1,25,0.0235,0.0231,0.0017
features.2.1.block.2.scale_activation,1ec94b3f3ccde77c,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 144, 1, 1]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.2.1.block.2.scale_activation,forward,True,0,,1152,,1,1,25,0.0212,0.0198,0.0055
features.2.1.block.3,f15489a43557a71a,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.1.block.3,forward,False,3504,,17217216,,1,1,25,18.4078,18.2237,1.1155
features.2.1.block.3.0,4ca2d4a888b43552,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 144, ""kernel_size"": [1, 1], ""out_channels"": 24, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.1.block.3.0,forward,True,3456,88473600,17217024,5.1387,25600,25600,25,17.5472,17.4083,1.0023
features.2.1.block.3.1,7b82b4258996c576,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.1.block.3.1,forward,True,48,1228800,4915392,0.25,25600,25600,25,0.7065,0.5831,0.2736
features.2.1.stochastic_depth,55cc82c7786783a7,StochasticDepth,"{""class"": ""StochasticDepth""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 24, 160, 160]]",features.2.1.stochastic_depth,forward,True,0,,4915200,,1,1,25,0.0161,0.0158,0.0012
features.3,78914180739f6d06,Sequential,"{""class"": ""Sequential""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3,forward,False,46640,,3668160,,1,1,25,115.8898,115.2633,3.5656
features.3.0,ec9e14b2522a315f,MBConv,"{""class"": ""MBConv""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.0,forward,False,15350,,3543000,,1,1,25,74.5346,74.5238,3.8366
features.3.0.block,78914180739f6d06,Sequential,"{""class"": ""Sequential""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.0.block,forward,False,15350,,3543000,,1,1,25,74.5008,74.4871,3.8359
features.3.0.block.0,b6d1ca0868ee25ea,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.3.0.block.0,forward,False,3744,,17218176,,1,1,25,48.8662,49.0968,1.757
features.3.0.block.0.0,ecca1b61a0f1b0ea,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 24, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 24, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.3.0.block.0.0,forward,True,3456,88473600,17217024,5.1387,25600,25600,25,37.7221,37.9548,1.3385
features.3.0.block.0.1,3f606d394327f9a1,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.3.0.block.0.1,forward,True,288,7372800,29492352,0.25,25600,25600,25,4.6879,4.7232,0.3136
features.3.0.block.0.2,cd6de08d582240a9,SiLU,"{""class"": ""SiLU""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 160, 160]]",features.3.0.block.0.2,forward,True,0,3686400,29491200,0.125,25600,25600,25,5.5111,5.5725,0.6944
features.3.0.block.1,f15489a43557a71a,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 80, 80]]",features.3.0.block.1,forward,False,3888,,18447552,,1,1,25,18.0449,17.7611,1.4809
features.3.0.block.1.0,9a542f0eb998a1d7,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 144, ""has_bias"": false, ""in_channels"": 144, ""kernel_size"": [5, 5], ""out_channels"": 144, ""padding"": [2, 2], ""stride"": [2, 2]}","[[1, 144, 160, 160]]","[""torch.float32""]","[[1, 144, 80, 80]]",features.3.0.block.1.0,forward,True,3600,23040000,18446400,1.249,25600,25600,25,14.9295,14.6233,1.1414
features.3.0.block.1.1,ef6f9aedbf35bf81,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 144, 80, 80]]","[""torch.float32""]","[[1, 144, 80, 80]]",features.3.0.block.1.1,forward,True,288,1843200,7373952,0.25,6400,6400,25,1.4563,1.318,0.316
features.3.0.block.1.2,2dc203c6e724e13e,SiLU,"{""class"": ""SiLU""}","[[1, 144, 80, 80]]","[""torch.float32""]","[[1, 144, 80, 80]]",features.3.0.block.1.2,forward,True,0,921600,7372800,0.125,6400,6400,25,1.4247,1.1605,0.4845
features.3.0.block.2,8a3f9cafbfef620b,SqueezeExcitation,"{""class"": ""SqueezeExcitation""}","[[1, 144, 80, 80]]","[""torch.float32""]","[[1, 144, 80, 80]]",features.3.0.block.2,forward,False,1878,,7380312,,1,1,25,2.344,2.1734,0.358
features.3.0.block.2.avgpool,2488ddf3497024d8,AdaptiveAvgPool2d,"{""class"": ""AdaptiveAvgPool2d""}","[[1, 144, 80, 80]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.3.0.block.2.avgpool,forward,True,0,,3686976,,1,1,25,0.7094,0.6331,0.1756
features.3.0.block.2.fc1,bcda35dea30bc387,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 144, ""kernel_size"": [1, 1], ""out_channels"": 6, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 144, 1, 1]]","[""torch.float32""]","[[1, 6, 1, 1]]",features.3.0.block.2.fc1,forward,True,870,864,4080,0.2118,1,1,25,0.1083,0.0874,0.0675
features.3.0.block.2.fc2,83011fe8969ae221,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 6, ""kernel_size"": [1, 1], ""out_channels"": 144, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 6, 1, 1]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.3.0.block.2.fc2,forward,True,1008,864,4632,0.1865,1,1,25,0.0726,0.0428,0.1074
features.3.0.block.2.activation,8d02e85b6aa85f88,SiLU,"{""class"": ""SiLU""}","[[1, 6, 1, 1]]","[""torch.float32""]","[[1, 6, 1, 1]]",features.3.0.block.2.activation,forward,True,0,6,48,0.125,1,1,25,0.0222,0.0212,0.0032
features.3.0.block.2.scale_activation,1ec94b3f3ccde77c,Sigmoid,"{""class"": ""Sigmoid""}","[[1, 144, 1, 1]]","[""torch.float32""]","[[1, 144, 1, 1]]",features.3.0.block.2.scale_activation,forward,True,0,,1152,,1,1,25,0.0203,0.0196,0.0027
features.3.0.block.3,e8c80cf764481a16,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 144, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.0.block.3,forward,False,5840,,4733760,,1,1,25,4.2454,4.0749,0.7743
features.3.0.block.3.0,c7e1dfd2c5282b20,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 144, ""kernel_size"": [1, 1], ""out_channels"": 40, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 144, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.0.block.3.0,forward,True,5760,36864000,4733440,7.788,6400,6400,25,3.8617,3.7441,0.709
features.3.0.block.3.1,66033bead607a936,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 1e-05, ""has_bias"": true, ""momentum"": 0.1}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.0.block.3.1,forward,True,80,512000,2048320,0.25,6400,6400,25,0.2423,0.2012,0.094
features.3.1,a6f0c35582da9a51,MBConv,"{""class"": ""MBConv""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.1,forward,False,31290,,2173160,,1,1,25,41.1745,41.159,1.1417
features.3.1.block,50a3a1d881596b6e,Sequential,"{""class"": ""Sequential""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 40, 80, 80]]",features.3.1.block,forward,False,31290,,2173160,,1,1,25,40.6386,40.4672,1.1379
features.3.1.block.0,87e5aeb1f6a55851,Conv2dNormActivation,"{""class"": ""Conv2dNormActivation""}","[[1, 40, 80, 80]]","[""torch.float32""]","[[1, 240, 80, 80]]",features.3.1.block.0,forward,False,10080,,7208320,,1,1,25,13.5436,13.409,0.5862
