t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
227479.0180179989,69.2,2400,327680,0.1073523,0.05562801,0.1834748,0.1327265,0.0,0.1873786,0.3747572,6.50997,0.0,0.0,0.0035409,0.0130647,3.599557,3.320241,1.800731,1.109523,0.6032961,1.110622,0.8029296,0.9275449,3.318678,3.310436,0.8002922,4.80122,4.80256,0.0
232537.99485502532,68.6,2400,327680,0.00292779,0.05757987,0.1776193,0.04098906,0.0,0.1903064,0.391348,5.95631,0.0,0.0,0.0039072,0.0131868,3.614404,3.317457,1.803661,1.10879,0.6058602,1.107325,0.8036622,0.9280821,3.318678,3.311352,0.8002922,4.8441,4.85884,0.0
237586.93779201712,69.2,2400,327680,0.00195186,0.05465208,0.1912823,0.1151597,0.0,0.1883545,0.4167221,5.7152,6.105e-05,0.0,0.00335775,0.0135531,3.586565,3.319313,1.802684,1.107691,0.6036624,1.110622,0.802197,0.9278135,3.317762,3.311352,0.8002922,4.85482,4.78916,0.0
242645.87343201856,68.6,2400,327680,0.00292779,0.05660394,0.1922582,0.1356543,0.0019608,0.1990897,0.4235536,5.54553,0.0,0.0,0.00335775,0.013431,3.609764,3.317457,1.80415,1.107325,0.6036624,1.107691,0.8007318,0.9286194,3.317762,3.311352,0.8005854,4.81194,4.79586,0.0
247706.49776700884,68.6,2400,327680,0.01463895,0.05953173,0.1883545,0.1795711,0.0,0.2020175,0.5338338,6.72429,0.0,0.0,0.00335775,0.0130647,3.58471,3.317457,1.803661,1.109889,0.6069591,1.102929,0.8014644,0.9259331,3.317762,3.311352,0.8002922,4.80122,4.85884,0.0
252765.9095240233,68.6,2400,327680,0.01073523,0.05367615,0.1834748,0.05562801,0.0,0.1873786,0.3932998,7.01005,0.0,0.0,0.0032967,0.013431,3.593061,3.321169,1.80415,1.109523,0.6014646,1.104394,0.8010981,0.9315742,3.320509,3.311352,0.8005854,4.8441,4.84544,0.0
257817.67349501024,68.6,2400,327680,0.0,0.05367615,0.1834748,0.1473654,0.0,0.1883545,0.4840613,6.04561,0.0001221,0.00030525,0.0039072,0.0128205,3.607908,3.318385,1.803173,1.10586,0.6021972,1.107691,0.8040285,0.9304997,3.316846,3.310436,0.8002922,4.80122,4.80256,0.0
262872.9059250036,68.6,2400,327680,0.1005208,0.05757987,0.1795711,0.00878337,0.0,0.1912823,0.3884201,4.36677,6.105e-05,0.0,0.003663,0.0128205,3.637603,3.321169,1.803173,1.106959,0.6036624,1.110622,0.8014644,0.9304997,3.317762,3.311352,0.8002922,4.76504,4.7637,0.0
267926.92292502034,68.1,2400,327680,0.00292779,0.06148359,0.1864026,0.1171116,0.0,0.1893304,0.4118425,5.57232,0.0,0.0,0.00347985,0.0131868,3.62554,3.318385,1.80415,1.114285,0.6029298,1.107325,0.8007318,0.9286194,3.317762,3.311352,0.8005854,4.88296,4.85884,0.0
272985.5970060162,70.3,2400,327680,0.097593,0.05367615,0.1746915,0.00487965,0.0,0.1893304,0.3435274,1.79493,6.105e-05,0.0,0.0039072,0.0135531,3.655234,3.317457,1.805126,1.113552,0.6029298,1.110622,0.8054938,0.9283507,3.318678,3.312268,0.8005854,4.97676,4.96872,0.0
