path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
0,42e23db398da4558,Conv,"{""class"": ""Conv""}","[[1, 3, 640, 640]]","[""torch.float32""]","[[1, 16, 320, 320]]",0,forward,False,464,,11470656,,1,1,30,20.2655,20.2094,0.7427
0.conv,9cdad4ecc7ebcdf4,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 3, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 3, 640, 640]]","[""torch.float32""]","[[1, 16, 320, 320]]",0.conv,forward,True,432,44236800,11470528,3.8566,409600,409600,30,15.3554,15.3077,0.8285
0.bn,4d16d3476d6bde56,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",0.bn,forward,True,32,3276800,13107328,0.25,102400,102400,30,2.0944,2.0449,0.1436
0.act,4db31c995deacda7,SiLU,"{""class"": ""SiLU""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 16, 320, 320]]",0.act,forward,True,0,1638400,13107200,0.125,102400,102400,30,2.4704,2.5043,0.5547
0.act,1af6076372ad4ede,SiLU,"{""class"": ""SiLU""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",0.act,forward,True,0,819200,6553600,0.125,25600,25600,90,1.0975,1.0039,0.2915
0.act,b52c7cb8ebd45185,SiLU,"{""class"": ""SiLU""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",0.act,forward,True,0,409600,3276800,0.125,25600,25600,60,0.6079,0.5133,0.2414
0.act,6da5ee22b7e1d3cf,SiLU,"{""class"": ""SiLU""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",0.act,forward,True,0,409600,3276800,0.125,6400,6400,210,0.6524,0.5157,0.2882
0.act,00936e39faf3f98f,SiLU,"{""class"": ""SiLU""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",0.act,forward,True,0,204800,1638400,0.125,6400,6400,180,0.3939,0.2709,0.248
0.act,dfa6db07a9cf4be1,SiLU,"{""class"": ""SiLU""}","[[1, 128, 40, 40]]","[""torch.float32""]","[[1, 128, 40, 40]]",0.act,forward,True,0,204800,1638400,0.125,1600,1600,210,0.3205,0.2663,0.1991
0.act,4ea83264d9ea3f5c,SiLU,"{""class"": ""SiLU""}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",0.act,forward,True,0,102400,819200,0.125,1600,1600,330,0.2256,0.1458,0.2267
0.act,a44d02841d8ceadb,SiLU,"{""class"": ""SiLU""}","[[1, 256, 20, 20]]","[""torch.float32""]","[[1, 256, 20, 20]]",0.act,forward,True,0,102400,819200,0.125,400,400,180,0.2244,0.1456,0.2141
0.act,0da1c08a8fae32e5,SiLU,"{""class"": ""SiLU""}","[[1, 128, 20, 20]]","[""torch.float32""]","[[1, 128, 20, 20]]",0.act,forward,True,0,51200,409600,0.125,400,400,180,0.1995,0.1424,0.1858
0.act,9dd2d8c74af91af8,SiLU,"{""class"": ""SiLU""}","[[1, 64, 20, 20]]","[""torch.float32""]","[[1, 64, 20, 20]]",0.act,forward,True,0,25600,204800,0.125,400,400,60,0.133,0.1274,0.0151
0.act,65418290bafe418a,SiLU,"{""class"": ""SiLU""}","[[1, 80, 80, 80]]","[""torch.float32""]","[[1, 80, 80, 80]]",0.act,forward,True,0,512000,4096000,0.125,6400,6400,60,0.7897,0.6391,0.3816
0.act,70499828149a886f,SiLU,"{""class"": ""SiLU""}","[[1, 80, 40, 40]]","[""torch.float32""]","[[1, 80, 40, 40]]",0.act,forward,True,0,128000,1024000,0.125,1600,1600,60,0.3097,0.1799,0.2645
0.act,4e53e2f3fa50e788,SiLU,"{""class"": ""SiLU""}","[[1, 80, 20, 20]]","[""torch.float32""]","[[1, 80, 20, 20]]",0.act,forward,True,0,32000,256000,0.125,400,400,60,0.1645,0.1508,0.0565
1,e2cf841038d442ab,Conv,"{""class"": ""Conv""}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 32, 160, 160]]",1,forward,False,4672,,9849088,,1,1,30,13.691,13.2768,1.3485
1.conv,2b623d1b1ee73297,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 16, 320, 320]]","[""torch.float32""]","[[1, 32, 160, 160]]",1.conv,forward,True,4608,117964800,9848832,11.9775,102400,102400,30,11.3704,10.7545,1.367
1.bn,3048f0eb678ef04e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",1.bn,forward,True,64,1638400,6553856,0.25,25600,25600,30,0.9806,0.8911,0.2488
2,82c9d69c141b9cb8,C2f,"{""class"": ""C2f""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2,forward,False,7360,,6583040,,1,1,30,35.6587,34.6434,2.2261
2.cv1,ea61c0287e4f03da,Conv,"{""class"": ""Conv""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv1,forward,False,1088,,6557952,,1,1,30,10.1762,9.9187,0.6575
2.cv1.conv,672813b148be80db,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv1.conv,forward,True,1024,26214400,6557696,3.9975,25600,25600,30,7.8954,7.7311,0.3974
2.cv1.bn,3048f0eb678ef04e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv1.bn,forward,True,64,1638400,6553856,0.25,25600,25600,30,0.9465,0.8901,0.1587
2.cv2,e32c333ba99dc233,Conv,"{""class"": ""Conv""}","[[1, 48, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv2,forward,False,1600,,8198400,,1,1,30,11.2381,11.0727,0.8557
2.cv2.conv,efa3a1ff64809652,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 48, ""kernel_size"": [1, 1], ""out_channels"": 32, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 48, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv2.conv,forward,True,1536,39321600,8198144,4.7964,25600,25600,30,8.7274,8.5393,0.8534
2.cv2.bn,3048f0eb678ef04e,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 32, 160, 160]]",2.cv2.bn,forward,True,64,1638400,6553856,0.25,25600,25600,30,1.1764,1.0782,0.2074
2.m.0,7a1322299d728301,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0,forward,False,4672,,3295488,,1,1,30,12.1956,11.578,1.5624
2.m.0.cv1,d796adc0a54e5a83,Conv,"{""class"": ""Conv""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv1,forward,False,2336,,3286144,,1,1,30,5.7462,5.4371,1.0123
2.m.0.cv1.conv,f56bb57822b71c92,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv1.conv,forward,True,2304,58982400,3286016,17.9495,25600,25600,30,4.5883,4.3228,0.9752
2.m.0.cv1.bn,89999fdd195d9fdf,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv1.bn,forward,True,32,819200,3276928,0.25,25600,25600,30,0.365,0.3027,0.1168
2.m.0.cv2,d796adc0a54e5a83,Conv,"{""class"": ""Conv""}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv2,forward,False,2336,,3286144,,1,1,30,5.4404,5.1195,1.2041
2.m.0.cv2.conv,f56bb57822b71c92,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 16, ""kernel_size"": [3, 3], ""out_channels"": 16, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv2.conv,forward,True,2304,58982400,3286016,17.9495,25600,25600,30,4.1197,3.9678,0.9499
2.m.0.cv2.bn,89999fdd195d9fdf,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 16, 160, 160]]","[""torch.float32""]","[[1, 16, 160, 160]]",2.m.0.cv2.bn,forward,True,32,819200,3276928,0.25,25600,25600,30,0.463,0.3195,0.2228
3,ea61c0287e4f03da,Conv,"{""class"": ""Conv""}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 64, 80, 80]]",3,forward,False,18560,,4989440,,1,1,30,7.7652,7.2797,1.0032
3.conv,405424c2701c11ba,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}","[[1, 32, 160, 160]]","[""torch.float32""]","[[1, 64, 80, 80]]",3.conv,forward,True,18432,117964800,4988928,23.6453,25600,25600,30,6.1719,5.8711,0.983
3.bn,b4e6b6fa38e26912,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",3.bn,forward,True,128,819200,3277312,0.25,6400,6400,30,0.6824,0.6079,0.1934
4,1478c62f92a408d5,C2f,"{""class"": ""C2f""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4,forward,False,49664,,3475456,,1,1,30,29.6061,27.5033,4.668
4.cv1,8edda4b0b28cfff8,Conv,"{""class"": ""Conv""}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv1,forward,False,4224,,3293696,,1,1,30,5.5104,5.2746,0.8084
4.cv1.conv,c2e52d32153d778d,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv1.conv,forward,True,4096,26214400,3293184,7.9602,6400,6400,30,4.0979,3.9902,0.6902
4.cv1.bn,b4e6b6fa38e26912,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv1.bn,forward,True,128,819200,3277312,0.25,6400,6400,30,0.5651,0.4819,0.2447
4.cv2,da8d0714683d2cc2,Conv,"{""class"": ""Conv""}","[[1, 128, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv2,forward,False,8320,,4948480,,1,1,30,6.2779,6.1356,1.0248
4.cv2.conv,dd5a72608038310f,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 128, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv2.conv,forward,True,8192,52428800,4947968,10.596,6400,6400,30,4.9884,4.8459,0.7912
4.cv2.bn,b4e6b6fa38e26912,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 80, 80]]","[""torch.float32""]","[[1, 64, 80, 80]]",4.cv2.bn,forward,True,128,819200,3277312,0.25,6400,6400,30,0.4517,0.3702,0.192
4.m.0,d899a3676066aac1,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0,forward,False,18560,,1712640,,1,1,30,7.988,6.9642,2.3477
4.m.0.cv1,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv1,forward,False,9280,,1675520,,1,1,30,3.8006,3.3062,1.4156
4.m.0.cv1.conv,f016fabe75ce0c68,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv1.conv,forward,True,9216,58982400,1675264,35.2078,6400,6400,30,2.7612,2.1323,1.1508
4.m.0.cv1.bn,07e651876550e934,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv1.bn,forward,True,64,409600,1638656,0.25,6400,6400,30,0.367,0.2621,0.2107
4.m.0.cv2,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv2,forward,False,9280,,1675520,,1,1,30,3.6294,3.0614,1.2318
4.m.0.cv2.conv,f016fabe75ce0c68,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv2.conv,forward,True,9216,58982400,1675264,35.2078,6400,6400,30,2.7682,2.1427,1.1575
4.m.0.cv2.bn,07e651876550e934,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.0.cv2.bn,forward,True,64,409600,1638656,0.25,6400,6400,30,0.3043,0.2738,0.08
4.m.1,d899a3676066aac1,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1,forward,False,18560,,1712640,,1,1,30,8.241,7.3366,2.2619
4.m.1.cv1,a5cf2816ac5c4970,Conv,"{""class"": ""Conv""}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv1,forward,False,9280,,1675520,,1,1,30,4.1622,3.4143,1.9208
4.m.1.cv1.conv,f016fabe75ce0c68,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv1.conv,forward,True,9216,58982400,1675264,35.2078,6400,6400,30,2.9082,2.5409,1.3633
4.m.1.cv1.bn,07e651876550e934,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 80, 80]]","[""torch.float32""]","[[1, 32, 80, 80]]",4.m.1.cv1.bn,forward,True,64,409600,1638656,0.25,6400,6400,30,0.3965,0.2777,0.2521
