config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,t_eff,seq_len,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,baseline_interp_W,P_delta_ABAB_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
79484bad42a8ed32,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 512, ""kernel_size"": [1, 1], ""out_channels"": 256, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 512, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}","[[1, 512, 20, 20]]","[""torch.float32""]",52428800,1753088,400,400,2.534,891,2.2467,4.788386,3.977474,0.891654,3.896733,8.936374,59.8,58.2,2400,1500,331,False,,
2dc12e0869bccbe7,MaxPool2d,"{""class"": ""MaxPool2d""}","{'args': [{'k': 'tensor', 'shape': [1, 128, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 204800}], 'kwargs': {}}","[[1, 128, 20, 20]]","[""torch.float32""]",51200,409600,1,1,2.535,2569,0.7785,5.261196,4.450284,0.893207,4.367989,3.464723,58.2,58.7,2100,1600,286,False,,
93c5d930f57eefe9,Upsample,"{""class"": ""Upsample""}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}","[[1, 256, 20, 20]]","[""torch.float32""]",409600,2048000,1,1,2.535,847,2.3631,4.237374,3.426463,0.869119,3.368255,8.097061,58.2,58.7,2400,2200,282,False,,
0cd094669177a78c,Concat,"{""class"": ""Concat""}","{'args': [{'k': 'list', 'sub': [{'k': 'tensor', 'shape': [1, 256, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}, {'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}]}], 'kwargs': {}}","[[1, 256, 40, 40], [1, 128, 40, 40]]","[""torch.float32""]",614400,4915200,1,1,2.534,5532,0.3616,4.372734,3.561823,0.844336,3.528398,1.287923,57.6,58.7,2200,1600,316,False,,
4a0979562ddbc931,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 384, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 384, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2457600}], 'kwargs': {}}","[[1, 384, 40, 40]]","[""torch.float32""]",78643200,3473408,1600,1600,2.536,536,3.732,5.167122,4.35621,0.882234,4.284888,16.257453,57.1,58.7,2400,1800,303,False,,
8141bee62b9f4590,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 128, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 192, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1228800}], 'kwargs': {}}","[[1, 192, 40, 40]]","[""torch.float32""]",39321600,2146304,1600,1600,2.538,788,2.5384,4.525574,3.714662,0.84778,3.677794,9.429403,59.8,58.2,2400,2100,321,False,,
b284f397df75eed7,Upsample,"{""class"": ""Upsample""}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}","[[1, 128, 40, 40]]","[""torch.float32""]",819200,4096000,1,1,2.54,4607,0.4342,5.438645,4.627733,0.846017,4.592628,2.009136,57.6,58.2,1700,2100,316,False,,
9627697befd97eb5,Concat,"{""class"": ""Concat""}","{'args': [{'k': 'list', 'sub': [{'k': 'tensor', 'shape': [1, 128, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 3276800}, {'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}]}], 'kwargs': {}}","[[1, 128, 80, 80], [1, 64, 80, 80]]","[""torch.float32""]",1228800,9830400,1,1,2.54,2934,0.6818,4.387136,3.576224,0.862924,3.524212,2.438177,59.3,58.2,2100,1700,296,False,,
8fb39075df7bac46,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 192, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 192, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 4915200}], 'kwargs': {}}","[[1, 192, 80, 80]]","[""torch.float32""]",78643200,6602752,6400,6400,2.543,386,5.187,4.753582,3.94267,0.849877,3.903705,20.450825,58.7,58.2,2200,2200,303,False,,
e2902394cccde1bd,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 96, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 96, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2457600}], 'kwargs': {}}","[[1, 96, 80, 80]]","[""torch.float32""]",39321600,4120576,6400,6400,2.54,506,3.963,4.17335,3.362438,0.871681,3.301668,13.325258,58.2,58.7,2400,1600,298,False,,
68b9353d7c30de88,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [2, 2]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}","[[1, 64, 80, 80]]","[""torch.float32""]",58982400,2195456,6400,6400,2.539,849,2.356,4.743129,3.932217,0.878417,3.864711,9.264421,58.2,58.2,2300,2200,333,False,,
0c744be3ab4636b8,Concat,"{""class"": ""Concat""}","{'args': [{'k': 'list', 'sub': [{'k': 'tensor', 'shape': [1, 64, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}, {'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}]}], 'kwargs': {}}","[[1, 64, 40, 40], [1, 128, 40, 40]]","[""torch.float32""]",307200,2457600,1,1,2.536,7667,0.2609,4.237057,3.426145,0.859919,3.377138,0.894001,58.2,58.7,1800,1900,342,False,,
ed34b5a173241762,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [2, 2]}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}","[[1, 128, 40, 40]]","[""torch.float32""]",58982400,1613824,1600,1600,2.54,883,2.2669,4.800113,3.989201,0.874643,3.925471,9.043199,58.2,59.3,2200,2200,344,False,,
e1c99929d0fa542e,Concat,"{""class"": ""Concat""}","{'args': [{'k': 'list', 'sub': [{'k': 'tensor', 'shape': [1, 128, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 204800}, {'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}]}], 'kwargs': {}}","[[1, 128, 20, 20], [1, 256, 20, 20]]","[""torch.float32""]",153600,1228800,1,1,2.536,13315,0.1503,4.59599,3.785078,0.87851,3.71748,0.568813,58.2,58.7,1600,2100,344,False,,
021c6aad881e3e19,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}","[[1, 64, 80, 80]]","[""torch.float32""]",235929600,3424256,6400,6400,2.542,297,6.7426,5.005061,4.19415,0.851793,4.153268,28.279577,58.2,57.6,2400,2200,295,False,,
cfa8ffe15ccbb406,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}","[[1, 64, 80, 80]]","[""torch.float32""]",26214400,3293440,6400,6400,2.544,575,3.4861,4.339356,3.528444,0.857938,3.481417,12.300445,58.7,57.6,2300,2200,283,False,,
44dedf871c7ca214,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}","[[1, 128, 40, 40]]","[""torch.float32""]",117964800,1523712,1600,1600,2.536,651,3.0742,5.801909,4.990997,0.881457,4.920452,15.343159,59.8,58.2,2300,1600,309,False,,
a15ec3011d61e45c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}","[[1, 64, 40, 40]]","[""torch.float32""]",6553600,835840,1600,1600,2.539,3052,0.6554,5.067838,4.256926,0.881004,4.186833,2.790039,58.2,59.8,2100,2200,304,False,,
1cd0883b184e41ef,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}","[[1, 256, 20, 20]]","[""torch.float32""]",58982400,1101824,400,400,2.54,1088,1.8399,5.555224,4.744312,0.867253,4.687971,8.729148,58.7,58.2,2100,2200,331,False,,
50a67b6ea7e0868d,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","{'args': [{'k': 'tensor', 'shape': [1, 64, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 102400}], 'kwargs': {}}","[[1, 64, 20, 20]]","[""torch.float32""]",51200,205312,400,400,2.54,21978,0.091,4.630893,3.819981,0.857719,3.773173,0.347695,59.3,57.6,1600,2300,363,False,,
2aa17c28d5c07f2a,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 64, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 102400}], 'kwargs': {}}","[[1, 64, 20, 20]]","[""torch.float32""]",14745600,352256,400,400,2.539,3252,0.6151,5.490161,4.679249,0.902917,4.587244,2.878322,58.2,59.3,2200,2200,300,False,,
c0b9a41dd8692aed,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 102400}], 'kwargs': {}}","[[1, 64, 20, 20]]","[""torch.float32""]",1638400,221440,400,400,2.536,5579,0.3586,5.091665,4.280753,0.904352,4.187314,1.535054,59.3,59.3,1600,1700,317,False,,
7af9b0979df2804f,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 64, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 1638400}], 'kwargs': {}}","[[1, 64, 80, 80]]","[""torch.float32""]",294912000,3870720,6400,6400,2.539,261,7.6672,4.389131,3.578219,0.89693,3.492201,27.434754,61.5,58.7,2400,1900,268,False,,
19a157ffda0271b3,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","{'args': [{'k': 'tensor', 'shape': [1, 80, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2048000}], 'kwargs': {}}","[[1, 80, 80, 80]]","[""torch.float32""]",1024000,4096640,6400,6400,2.54,5987,0.3341,5.620834,4.809922,0.910748,4.710086,1.606927,58.7,60.4,1900,2300,267,False,,
