t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
182081.01116801845,57.6,1600,327680,0.01268709,0.05367615,0.16786,0.0097593,0.0,0.1893304,0.3523108,1.00909,0.0,0.0,0.00311355,0.013431,3.7072,3.317457,1.803661,1.113552,0.6142851,1.109889,0.8029296,0.723125,3.317762,3.311352,0.8005854,5.02768,5.02768,0.0
187137.08701101132,61.5,2400,327680,0.09856894,0.0585558,0.1922582,0.2244639,0.031863,0.1912823,0.4108665,5.143679,0.0001221,6.105e-05,0.00311355,0.0135531,3.629252,3.322097,1.80415,1.10879,0.6054939,1.109156,0.8018308,0.9286194,3.318678,3.311352,0.8008783,4.80122,4.88698,0.0
192196.5269340435,62.0,2300,327680,0.1014967,0.07319475,0.1883545,0.05172429,0.0,0.1903064,0.363046,5.48302,0.0001221,6.105e-05,0.0031746,0.0126984,3.592133,3.318385,1.804638,1.112087,0.6003657,1.108058,0.8003655,0.9294252,3.314099,3.315931,0.8005854,4.85214,4.84544,0.0
197257.68386403797,58.7,1600,327680,0.01561488,0.05172429,0.16786,0.00683151,0.0,0.1893304,0.3425514,1.02695,0.0,0.0,0.0035409,0.0135531,3.703488,3.319313,1.80415,1.10879,0.6076917,1.102197,0.8058601,0.7225879,3.317762,3.312268,0.8008783,5.02634,5.02768,0.0
202314.1536740004,64.2,2400,327680,0.00097593,0.0487965,0.1707878,0.03806127,0.0,0.1883545,0.3464552,5.74199,0.0,0.0,0.00286935,0.0131868,3.629252,3.318385,1.805126,1.107325,0.6069591,1.11172,0.8205121,0.9326486,3.317762,3.311352,0.8008783,4.80122,4.80256,0.0
207388.72140605235,60.9,2400,327680,0.00585558,0.05172429,0.1746915,0.05270022,0.0,0.1873786,0.3571904,6.99219,0.0,0.0,0.00335775,0.0129426,3.607908,3.320241,1.80415,1.110988,0.6040287,1.107325,0.8010981,0.9184118,3.317762,3.311352,0.8008783,4.89904,4.81194,0.0
212442.103642039,61.5,1600,327680,0.00195186,0.05562801,0.16786,0.00780744,0.0,0.1893304,0.3445033,1.03588,0.0,0.0,0.00311355,0.0130647,3.706272,3.318385,1.805126,1.110622,0.6113547,1.111354,0.8032959,0.7225879,3.319594,3.311352,0.8014645,5.03572,5.02902,0.0
217494.83986804262,62.0,2400,327680,0.01854267,0.06050766,0.1961619,0.1766433,0.009804,0.1903064,0.4538074,4.42035,0.0,0.0,0.0039072,0.0131868,3.638531,3.322097,1.80415,1.106959,0.604395,1.106959,0.8018308,0.9294252,3.319594,3.311352,0.8008783,4.9044,4.8776,0.0
222561.31896504667,57.1,1600,327680,0.09954486,0.05465208,0.1688359,0.00780744,0.0,0.1893304,0.3386477,0.9912299,0.0,0.0,0.00335775,0.0136752,3.695137,3.319313,1.804638,1.113552,0.6128199,1.11172,0.8043948,0.7223192,3.317762,3.313183,0.8005854,5.024999,5.01562,0.0
227616.67578300694,64.2,2400,327680,0.1014967,0.05757987,0.1776193,0.1434617,0.0,0.1883545,0.3493829,5.64376,0.0001221,6.105e-05,0.00323565,0.0131868,3.576358,3.317457,1.80415,1.116482,0.6032961,1.110622,0.8032959,0.9283507,3.320509,3.312268,0.8008783,4.8441,4.86018,0.0
232679.4723100029,62.6,2300,327680,0.00390372,0.08685777,0.2108009,0.2556937,0.002451,0.1873786,0.3610941,7.40297,0.0,0.0002442,0.00311355,0.0130647,3.659874,3.322097,1.805126,1.112087,0.6065928,1.104394,0.8040285,0.9315742,3.322341,3.312268,0.8011714,4.88832,4.79586,0.0
237744.82159304898,58.2,1600,327680,0.00097593,0.05465208,0.1688359,0.0097593,0.0,0.1883545,0.3435274,1.00909,0.0,0.0,0.0029304,0.0136752,3.7072,3.320241,1.804638,1.113552,0.6109884,1.106592,0.802197,0.7223192,3.317762,3.312268,0.8011714,5.03572,5.02634,0.0
242802.17923404416,64.2,2400,327680,0.01561488,0.05562801,0.1746915,0.03610941,0.0,0.1883545,0.3532866,5.7152,0.0,0.0,0.0032967,0.0128205,3.619972,3.319313,1.80415,1.11282,0.6029298,1.106959,0.8029296,0.928888,3.316846,3.311352,0.8008783,4.85616,4.82266,0.0
