t_ms,temp_C,arm_MHz,throttle_bits,rail_3V7_WL_SW_A current(0),rail_3V3_SYS_A current(1),rail_1V8_SYS_A current(2),rail_DDR_VDD2_A current(3),rail_DDR_VDDQ_A current(4),rail_1V1_SYS_A current(5),rail_0V8_SW_A current(6),rail_VDD_CORE_A current(7),rail_3V3_DAC_A current(17),rail_3V3_ADC_A current(18),rail_0V8_AON_A current(16),rail_HDMI_A current(22),rail_3V7_WL_SW_V volt(8),rail_3V3_SYS_V volt(9),rail_1V8_SYS_V volt(10),rail_DDR_VDD2_V volt(11),rail_DDR_VDDQ_V volt(12),rail_1V1_SYS_V volt(13),rail_0V8_SW_V volt(14),rail_VDD_CORE_V volt(15),rail_3V3_DAC_V volt(20),rail_3V3_ADC_V volt(21),rail_0V8_AON_V volt(19),rail_HDMI_V volt(23),rail_EXT5V_V volt(24),rail_BATT_V volt(25)
233512.92359700892,68.1,2400,327680,0.1141838,0.05465208,0.1824989,0.08295405,0.0019608,0.1903064,0.4694224,5.70627,0.0,0.0,0.00299145,0.0128205,3.579142,3.318385,1.805126,1.110255,0.6010983,1.104394,0.8205121,0.9286194,3.316846,3.308605,0.8002922,4.82132,4.80122,0.0
238578.95551301772,68.6,2400,327680,0.1054004,0.05562801,0.1746915,0.00683151,0.0,0.1893304,0.3445033,1.89316,0.0,6.105e-05,0.0039072,0.0135531,3.65245,3.317457,1.804638,1.107325,0.6003657,1.107325,0.8043948,0.9286194,3.317762,3.312268,0.8011714,4.97408,4.9848,0.0
243638.83101701504,69.7,2400,327680,0.1132079,0.05562801,0.181523,0.08392998,0.0,0.1893304,0.3874442,7.51013,0.0,6.105e-05,0.0032967,0.0130647,3.593061,3.317457,1.80415,1.109889,0.6036624,1.107691,0.8018308,0.9280821,3.317762,3.311352,0.8005854,4.82802,4.83472,0.0
248698.9906480012,69.2,2400,327680,0.153221,0.0487965,0.1883545,0.05465208,0.0,0.1883545,0.4216018,6.74215,0.0,0.0003663,0.00396825,0.0129426,3.574502,3.318385,1.802196,1.110622,0.6036624,1.108058,0.8087904,0.9326486,3.322341,3.304942,0.8017574,4.75834,4.80122,0.0
253750.03059601295,68.6,2400,327680,0.1297987,0.05465208,0.181523,0.08685777,0.0,0.2010416,0.391348,4.39356,0.0,0.0,0.003663,0.0131868,3.593061,3.322097,1.805126,1.10879,0.600732,1.106959,0.8029296,0.9304997,3.317762,3.311352,0.8002922,4.82266,4.83472,0.0
258803.97553701187,69.7,2400,327680,0.1737155,0.05757987,0.1824989,0.0878337,0.0039216,0.1873786,0.4206258,5.73306,0.0001221,6.105e-05,0.0039072,0.013431,3.592133,3.323953,1.804638,1.110622,0.6032961,1.108424,0.8058601,0.9299625,3.321425,3.315015,0.7999992,4.81194,4.80122,0.0
263856.1189380125,69.2,2400,327680,0.1102801,0.05270022,0.1776193,0.01366302,0.0,0.1883545,0.3435274,4.25961,0.0,0.0,0.0034188,0.0126984,3.618116,3.318385,1.803661,1.116116,0.6021972,1.107691,0.802197,0.9326486,3.318678,3.311352,0.8011714,4.80122,4.83874,0.0
268910.2566729998,68.6,2400,327680,0.1405339,0.05367615,0.1873786,0.00878337,0.0,0.1854267,0.3493829,4.35784,6.105e-05,0.0,0.0030525,0.0129426,3.619972,3.320241,1.80415,1.10586,0.6036624,1.110622,0.8058601,0.9283507,3.314099,3.312268,0.8002922,4.88698,4.9312,0.0
273957.61037201737,70.3,2400,327680,0.1014967,0.05562801,0.1776193,0.02147046,0.0,0.2117768,0.3532866,6.4296,0.0,0.0,0.00311355,0.013431,3.629252,3.321169,1.804638,1.114285,0.6051276,1.109156,0.8025633,0.928888,3.314099,3.311352,0.8002922,4.75834,4.8173,0.0
279011.55184800155,70.8,2400,327680,0.1073523,0.05270022,0.1746915,0.01073523,0.0,0.1893304,0.3806127,4.43821,0.0,0.0,0.0034188,0.0126984,3.614404,3.318385,1.80415,1.116482,0.6073254,1.107691,0.8025633,0.9280821,3.317762,3.310436,0.8008783,4.81194,4.8776,0.0
284063.83563400595,68.6,2400,327680,0.00390372,0.05465208,0.1795711,0.0390372,0.0,0.1893304,0.363046,5.96524,0.0,0.0,0.003663,0.0131868,3.607908,3.321169,1.802684,1.110255,0.6058602,1.107691,0.8018308,0.9280821,3.317762,3.315015,0.8005854,4.8508,4.86018,0.0
289113.1970740098,70.3,2400,327680,0.1063764,0.05953173,0.181523,0.1444376,0.0029412,0.1912823,0.4518556,6.49211,0.0001221,0.0,0.0034188,0.0131868,3.593061,3.317457,1.803661,1.10586,0.6003657,1.105127,0.8036622,0.9326486,3.318678,3.311352,0.8008783,4.83472,4.80256,0.0
294166.8405699893,69.7,2400,327680,0.112232,0.05562801,0.1795711,0.181523,0.0,0.1903064,0.5465208,6.85824,0.0001221,0.0,0.0032967,0.0126984,3.57079,3.316529,1.801708,1.113552,0.6010983,1.108058,0.802197,0.9280821,3.317762,3.315015,0.8002922,4.80122,4.80122,0.0
299232.74055399816,64.8,2400,327680,0.1005208,0.05465208,0.1795711,0.1190635,0.0,0.1893304,0.3513348,4.25961,0.0,0.0,0.00347985,0.0131868,3.621828,3.318385,1.80415,1.109889,0.604395,1.104394,0.8040285,0.928888,3.317762,3.311352,0.8002922,4.891,4.88966,0.0
304478.65249501774,66.4,2400,327680,0.1044245,0.1093042,0.1756674,0.07612254,0.0,0.1893304,0.3747572,5.52767,6.105e-05,0.0,0.00335775,0.0128205,3.619044,3.317457,1.803661,1.112087,0.6036624,1.110622,0.8040285,0.9286194,3.319594,3.311352,0.8005854,4.84544,4.84276,0.0
309530.27956199367,66.4,2400,327680,0.1083282,0.1483414,0.2147046,0.06733918,0.0004902,0.1873786,0.391348,4.465,0.0001221,6.105e-05,0.0030525,0.0129426,3.610692,3.318385,1.803173,1.112087,0.6051276,1.107691,0.8040285,0.9294252,3.317762,3.311352,0.8002922,4.9044,4.87894,0.0
314579.7039430181,65.3,2400,327680,0.1141838,0.05465208,0.1805471,0.05270022,0.0,0.1883545,0.3708534,5.70627,6.105e-05,0.0,0.00360195,0.0131868,3.564294,3.322097,1.805126,1.111354,0.608058,1.111354,0.8003655,0.928888,3.317762,3.311352,0.8002922,4.84544,4.82802,0.0
319632.14118700125,68.1,2400,327680,0.1454136,0.05172429,0.1824989,0.1297987,0.0,0.1864026,0.4664946,5.94738,0.0001221,0.0004884,0.0032967,0.0136752,3.596773,3.316529,1.80415,1.110255,0.6036624,1.107325,0.8032959,0.9283507,3.316846,3.310436,0.8008783,4.81194,4.80256,0.0
324691.7052959907,67.5,2400,327680,0.1093042,0.05757987,0.181523,0.02439825,0.0,0.1883545,0.390372,6.92968,0.0001221,0.0,0.003663,0.0136752,3.589349,3.322097,1.805126,1.10879,0.6040287,1.107325,0.8025633,0.9283507,3.315015,3.308605,0.8014645,4.80256,4.80658,0.0
329738.7086779927,67.5,2400,327680,0.1171116,0.05465208,0.1785952,0.01073523,0.0,0.1883545,0.3445033,4.36677,0.0001221,0.0,0.003663,0.0128205,3.591205,3.319313,1.805126,1.109523,0.6029298,1.110622,0.8032959,0.9291566,3.318678,3.310436,0.8002922,4.83874,4.82802,0.0
334789.78065401316,67.0,2400,327680,0.111256,0.04977243,0.181523,0.01366302,0.0,0.1893304,0.3474311,4.39356,6.105e-05,0.0003663,0.0032967,0.0131868,3.592133,3.317457,1.802684,1.10586,0.6065928,1.107325,0.8036622,0.9315742,3.318678,3.310436,0.8002922,4.84008,4.83874,0.0
339842.03486100887,67.5,2400,327680,0.139558,0.1659081,0.181523,0.02342232,0.004902,0.1912823,0.3503589,4.51858,0.0,0.0,0.0034188,0.0130647,3.603268,3.322097,1.803661,1.106959,0.6014646,1.102929,0.8058601,0.9280821,3.318678,3.311352,0.8005854,4.87894,4.84544,0.0
344901.72772601363,68.6,2400,327680,0.1337024,0.1473654,0.1834748,0.1454136,0.0,0.1893304,0.4762538,5.93845,0.0,0.0,0.00311355,0.0125763,3.56615,3.318385,1.801708,1.114285,0.6003657,1.101464,0.8018308,0.9304997,3.315015,3.30952,0.8011714,4.824,4.83472,0.0
349962.4499900092,69.2,2400,327680,0.1288228,0.05465208,0.1873786,0.06929103,0.0,0.1903064,0.3454792,4.60788,0.0,0.0,0.00311355,0.013431,3.617188,3.318385,1.80415,1.110622,0.608058,1.110622,0.8007318,0.9299625,3.317762,3.311352,0.8005854,4.86554,4.88698,0.0
355015.78566699754,69.2,2400,327680,0.1717637,0.05465208,0.1805471,0.05562801,0.0,0.1873786,0.3747572,5.65269,6.105e-05,0.0,0.003663,0.0125763,3.590277,3.316529,1.802684,1.113552,0.6040287,1.107691,0.8032959,0.9299625,3.317762,3.310436,0.8002922,4.80658,4.8441,0.0
360074.0208759962,68.6,2400,327680,0.1376061,0.05465208,0.1785952,0.06148359,0.0,0.1912823,0.4137943,5.91166,0.0001221,6.105e-05,0.0030525,0.0131868,3.58471,3.317457,1.804638,1.109523,0.6047613,1.110622,0.8087904,0.9296938,3.317762,3.310436,0.8008783,4.82802,4.83472,0.0
365123.42206799076,69.7,2400,327680,0.1161357,0.05270022,0.1795711,0.05562801,0.0,0.1883545,0.3523108,4.48286,0.0,0.0,0.00335775,0.0128205,3.586565,3.318385,1.803173,1.114285,0.600732,1.110622,0.8014644,0.9299625,3.316846,3.311352,0.8014645,4.84544,4.8441,0.0
370172.5905200001,68.6,2400,327680,0.3288884,0.05660394,0.1766433,0.05562801,0.0,0.1883545,0.3884201,5.97417,0.0,0.0,0.0030525,0.0131868,3.592133,3.318385,1.803173,1.109889,0.6065928,1.107691,0.8029296,0.9283507,3.316846,3.311352,0.8005854,4.82266,4.82266,0.0
375235.0810620119,69.2,2400,327680,0.1171116,0.05660394,0.1824989,0.08490592,0.0,0.1922582,0.3503589,4.62574,6.105e-05,0.0,0.003663,0.0128205,3.562438,3.317457,1.80415,1.109523,0.6036624,1.107325,0.802197,0.9291566,3.320509,3.310436,0.8017574,4.80256,4.80122,0.0
380283.758628997,68.1,2400,327680,0.139558,0.06636324,0.2039694,0.2478862,0.0161766,0.1893304,0.4381926,4.79541,0.0,0.0,0.0035409,0.0128205,3.593061,3.322097,1.802684,1.111354,0.6025635,1.104394,0.8010981,0.9294252,3.317762,3.310436,0.8005854,4.87626,4.8441,0.0
385351.73178999685,67.5,2400,327680,0.1346784,0.05172429,0.1737155,0.08588185,0.0,0.2000657,0.390372,4.93829,6.105e-05,0.0,0.0034188,0.0136752,3.629252,3.318385,1.803173,1.109523,0.6018309,1.107325,0.8029296,0.9280821,3.316846,3.311352,0.8011714,4.92986,4.94192,0.0
