config_id,class,config_json,input_kind,input_shapes,input_dtypes,macs,bytes_moved,t_eff,seq_len,window_s,N_calls,t_per_call_ms,P_mean_W,P_delta_W,baseline_interp_W,P_delta_ABAB_W,E_per_call_mJ,temp_start_C,temp_end_C,freq_start_MHz,freq_end_MHz,samples_used,SKIPPED,skip_reason,error
921d00654e35d522,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2048000}], 'kwargs': {}}","[[1, 80, 80, 80]]","[""torch.float32""]",40960000,4121600,6400,6400,2.541,461,4.3401,4.152629,3.303791,0.879162,3.273467,14.338654,59.8,58.2,2400,1900,293,False,,
ee64f972583f616e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 80, 80], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2048000}], 'kwargs': {}}","[[1, 80, 80, 80]]","[""torch.float32""]",40960000,4121920,6400,6400,2.548,478,4.1906,4.203427,3.35459,0.872068,3.331359,14.05783,59.3,58.7,2400,2000,291,False,,
c20ba411f08d09e8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 128, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [3, 3], ""out_channels"": 128, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}","[[1, 128, 40, 40]]","[""torch.float32""]",1843200,1643008,1600,1600,2.543,1129,1.7719,4.428159,3.579322,0.863679,3.56448,6.342113,59.3,58.2,2100,2400,350,False,,
af120d302ce35168,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 128, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 819200}], 'kwargs': {}}","[[1, 128, 40, 40]]","[""torch.float32""]",16384000,1372160,1600,1600,2.545,1580,1.2662,4.821298,3.97246,0.861108,3.960189,5.030082,59.3,58.7,1700,2400,354,False,,
82f01af8d3699c01,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}","[[1, 80, 40, 40]]","[""torch.float32""]",256000,1024640,1600,1600,2.545,13105,0.1526,5.106524,4.257687,0.870554,4.23597,0.649787,60.4,59.8,1800,2400,310,False,,
4ad6baa1c415e943,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}","[[1, 80, 40, 40]]","[""torch.float32""]",1152000,1026880,1600,1600,2.542,3081,0.6492,5.059502,4.210665,0.927961,4.131541,2.733666,58.7,59.3,1600,2400,256,False,,
4179e24040001986,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}","[[1, 80, 40, 40]]","[""torch.float32""]",10240000,1049600,1600,1600,2.545,2026,0.9877,4.798521,3.949683,0.869929,3.928592,3.901076,59.3,59.8,1900,2400,297,False,,
f091f98997d4a134,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 40, 40], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 512000}], 'kwargs': {}}","[[1, 80, 40, 40]]","[""torch.float32""]",10240000,1049920,1600,1600,2.545,2310,0.866,5.225561,4.376724,0.885804,4.339757,3.790125,59.8,60.4,1800,2100,279,False,,
77df522255b43ad2,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 256, ""has_bias"": false, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}","[[1, 256, 20, 20]]","[""torch.float32""]",921600,828416,400,400,2.545,3325,0.6015,5.096984,4.248147,0.872419,4.224565,2.555285,59.8,58.7,2000,2400,263,False,,
5e11929aae57ca72,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 256, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 409600}], 'kwargs': {}}","[[1, 256, 20, 20]]","[""torch.float32""]",8192000,619520,400,400,2.546,3608,0.5543,5.240018,4.391181,0.872265,4.367753,2.434157,58.2,60.4,1700,2400,284,False,,
a1ec31e0cb4c37f4,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}","[[1, 80, 20, 20]]","[""torch.float32""]",64000,256640,400,400,2.545,21584,0.0927,4.710408,3.861571,0.897214,3.813193,0.357832,59.8,60.4,1600,2200,367,False,,
2d308faf7b080df3,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}","[[1, 80, 20, 20]]","[""torch.float32""]",288000,258880,400,400,2.547,6007,0.333,5.020833,4.171996,0.849984,4.170849,1.389071,60.9,58.7,1700,2300,309,False,,
34c87b2a170472cd,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}","[[1, 80, 20, 20]]","[""torch.float32""]",2560000,281600,400,400,2.544,4752,0.4209,4.842143,3.993306,0.885728,3.956415,1.680917,58.7,58.7,1800,2100,320,False,,
35dfd70fe410faeb,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": true, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 80, 20, 20], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 128000}], 'kwargs': {}}","[[1, 80, 20, 20]]","[""torch.float32""]",2560000,281920,400,400,2.546,4401,0.4545,4.788588,3.939751,0.866835,3.921753,1.79053,59.3,59.8,2000,2400,331,False,,
cbb37bed00bc9357,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}","{'args': [{'k': 'tensor', 'shape': [1, 16, 4, 8400], 'dtype': 'torch.float32', 'value': 'empty', 'bytes': 2150400}], 'kwargs': {}}","[[1, 16, 4, 8400]]","[""torch.float32""]",537600,2284864,33600,33600,2.543,1705,1.1733,4.771726,3.922889,0.885453,3.886272,4.602633,59.8,58.7,2200,2200,282,False,,
