path,config_id,class,config_json,input_shapes,input_dtypes,out_shapes,callsite,mode,leaf,params,macs,bytes_moved,arith_intensity,t_eff,seq_len,count,lat_mean_ms,lat_median_ms,lat_std_ms
6.m.0.cv3.conv,e6338a70e6f8e858,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 64, ""kernel_size"": [1, 1], ""out_channels"": 64, ""padding"": [0, 0], ""stride"": [1, 1]}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",6.m.0.cv3.conv,forward,True,4096,6553600,835584,7.8431,1600,1600,30,0.9137,0.6258,0.7368
6.m.0.cv3.bn,ed0c9ec6c9470d44,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 64, 40, 40]]","[""torch.float32""]","[[1, 64, 40, 40]]",6.m.0.cv3.bn,forward,True,128,204800,819712,0.2498,1600,1600,30,0.1484,0.1013,0.1147
6.m.0.m,6ded04e25c75ad3f,Sequential,"{""class"": ""Sequential""}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m,forward,False,37120,,558080,,1,1,30,5.901,4.6831,3.3805
6.m.0.m.0,ce902fbcba485d85,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.0,forward,False,18560,,483840,,1,1,30,3.0318,2.1436,1.8303
6.m.0.m.0.cv1,ff422757b22cbd6d,Conv,"{""class"": ""Conv""}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.0.cv1,forward,False,9280,,446720,,1,1,30,1.5553,1.0224,0.986
6.m.0.m.0.cv1.conv,8eae4b0ba609d8cf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.0.cv1.conv,forward,True,9216,14745600,446464,33.0275,1600,1600,30,1.0845,0.6666,0.7543
6.m.0.m.0.cv1.bn,352ee4f4fb152719,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.0.cv1.bn,forward,True,64,102400,409856,0.2498,1600,1600,30,0.1704,0.0812,0.1911
6.m.0.m.0.cv2,ff422757b22cbd6d,Conv,"{""class"": ""Conv""}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.0.cv2,forward,False,9280,,446720,,1,1,30,1.3085,0.9581,0.8495
6.m.0.m.0.cv2.conv,8eae4b0ba609d8cf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.0.cv2.conv,forward,True,9216,14745600,446464,33.0275,1600,1600,30,0.895,0.6085,0.7075
6.m.0.m.0.cv2.bn,352ee4f4fb152719,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.0.cv2.bn,forward,True,64,102400,409856,0.2498,1600,1600,30,0.1158,0.0847,0.1047
6.m.0.m.1,ce902fbcba485d85,Bottleneck,"{""class"": ""Bottleneck""}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.1,forward,False,18560,,483840,,1,1,30,2.7956,1.9236,2.0426
6.m.0.m.1.cv1,ff422757b22cbd6d,Conv,"{""class"": ""Conv""}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.1.cv1,forward,False,9280,,446720,,1,1,30,1.3128,0.891,0.9767
6.m.0.m.1.cv1.conv,8eae4b0ba609d8cf,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""has_bias"": false, ""in_channels"": 32, ""kernel_size"": [3, 3], ""out_channels"": 32, ""padding"": [1, 1], ""stride"": [1, 1]}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.1.cv1.conv,forward,True,9216,14745600,446464,33.0275,1600,1600,30,0.9072,0.5641,0.7593
6.m.0.m.1.cv1.bn,352ee4f4fb152719,BatchNorm2d,"{""class"": ""BatchNorm2d"", ""eps"": 0.001, ""has_bias"": true, ""momentum"": 0.03}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.1.cv1.bn,forward,True,64,102400,409856,0.2498,1600,1600,30,0.1174,0.0726,0.1165
6.m.0.m.1.cv2,ff422757b22cbd6d,Conv,"{""class"": ""Conv""}","[[1, 32, 40, 40]]","[""torch.float32""]","[[1, 32, 40, 40]]",6.m.0.m.1.cv2,forward,False,9280,,446720,,1,1,30,1.3209,0.9289,0.9712
